repo,absolute_path,relative_path,branch_domain,source_type,canonicality,confidence,local_state,size_bytes
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/MHD_Complete_Classification_2026.docx,MHD_Complete_Classification_2026.docx,MHD-adjacent symbolic lane (legacy),supporting,supporting,low,untracked_local,25038
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/MHD_Deep_Upgrade_2026.docx,MHD_Deep_Upgrade_2026.docx,MHD-adjacent symbolic lane (legacy),supporting,supporting,low,untracked_local,24299
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/mhd-connection.md,docs/mhd-connection.md,MHD-adjacent symbolic lane (legacy),narrative_doc,supporting,medium,tracked_clean,870
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/variable-resistivity/obstruction.md,docs/variable-resistivity/obstruction.md,MHD-adjacent symbolic lane (legacy),no_go_doc,canonical,high,not_in_git_index,1239
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/mhd_novel_experiments.py,mhd_novel_experiments.py,MHD-adjacent symbolic lane (legacy),supporting,supporting,medium,tracked_clean,24239
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/RGE_Physical_Laws_2026.docx,RGE_Physical_Laws_2026.docx,SDS / thermodynamic / black-hole exploratory,supporting,supporting,low,untracked_local,25586
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/discovery/extracted/RGE_Physical_Laws_2026.txt,discovery/extracted/RGE_Physical_Laws_2026.txt,SDS / thermodynamic / black-hole exploratory,narrative_doc,exploratory,low,not_in_git_index,27980
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/sds-candidate.md,docs/sds-candidate.md,SDS / thermodynamic / black-hole exploratory,narrative_doc,supporting,medium,tracked_clean,2157
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/sds_candidate_benchmark.json,docs/sds_candidate_benchmark.json,SDS / thermodynamic / black-hole exploratory,narrative_doc,supporting,medium,tracked_clean,2124
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/tests/test_sds_candidate.py,tests/test_sds_candidate.py,SDS / thermodynamic / black-hole exploratory,test,supporting,high,tracked_clean,1493
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/topological_adam/sds.py,topological_adam/sds.py,SDS / thermodynamic / black-hole exploratory,source_module,supporting,high,tracked_clean,9813
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/TSIT_Breakout_Results_2026.docx,TSIT_Breakout_Results_2026.docx,TSIT / target-specific design,supporting,supporting,low,untracked_local,23574
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/data/generated/tsit/tsit_anomaly_catalog.csv,data/generated/tsit/tsit_anomaly_catalog.csv,TSIT / target-specific design,artifact,supporting,high,not_in_git_index,189504
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/data/generated/tsit/tsit_summary.json,data/generated/tsit/tsit_summary.json,TSIT / target-specific design,artifact,supporting,high,not_in_git_index,806
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/data/generated/tsit/tsit_witness_catalog.csv,data/generated/tsit/tsit_witness_catalog.csv,TSIT / target-specific design,artifact,supporting,high,not_in_git_index,441957
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/data/generated/tsit_positioning/expansion_anomalies.csv,data/generated/tsit_positioning/expansion_anomalies.csv,TSIT / target-specific design,artifact,supporting,high,not_in_git_index,323607
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/data/generated/tsit_positioning/expansion_witnesses.csv,data/generated/tsit_positioning/expansion_witnesses.csv,TSIT / target-specific design,artifact,supporting,high,not_in_git_index,582615
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/data/generated/tsit_positioning/summary.json,data/generated/tsit_positioning/summary.json,TSIT / target-specific design,artifact,supporting,high,not_in_git_index,1144
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/discovery/extracted/TSIT_Breakout_Results_2026.txt,discovery/extracted/TSIT_Breakout_Results_2026.txt,TSIT / target-specific design,narrative_doc,exploratory,low,not_in_git_index,17914
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/discovery/tsit_claim_extraction.md,discovery/tsit_claim_extraction.md,TSIT / target-specific design,narrative_doc,exploratory,low,not_in_git_index,2955
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/discovery/tsit_claim_positioning.md,discovery/tsit_claim_positioning.md,TSIT / target-specific design,narrative_doc,exploratory,low,not_in_git_index,4024
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/discovery/tsit_falsification_report.md,discovery/tsit_falsification_report.md,TSIT / target-specific design,narrative_doc,exploratory,low,not_in_git_index,3634
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/discovery/tsit_file_inventory.csv,discovery/tsit_file_inventory.csv,TSIT / target-specific design,narrative_doc,exploratory,low,not_in_git_index,2853
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/discovery/tsit_positioning_inventory.csv,discovery/tsit_positioning_inventory.csv,TSIT / target-specific design,narrative_doc,exploratory,low,not_in_git_index,9719
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/discovery/tsit_positioning_source_map.md,discovery/tsit_positioning_source_map.md,TSIT / target-specific design,narrative_doc,exploratory,low,not_in_git_index,4961
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/discovery/tsit_reduction_attack_report.md,discovery/tsit_reduction_attack_report.md,TSIT / target-specific design,narrative_doc,exploratory,low,not_in_git_index,2303
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/discovery/tsit_source_map.md,discovery/tsit_source_map.md,TSIT / target-specific design,narrative_doc,exploratory,low,not_in_git_index,2560
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/research-program/tsit_falsification_summary.md,docs/research-program/tsit_falsification_summary.md,TSIT / target-specific design,narrative_doc,supporting,medium,not_in_git_index,1235
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/research-program/tsit_full_expansion_master_report.md,docs/research-program/tsit_full_expansion_master_report.md,TSIT / target-specific design,narrative_doc,supporting,medium,not_in_git_index,3501
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/research-program/tsit_literature_overlap_audit.md,docs/research-program/tsit_literature_overlap_audit.md,TSIT / target-specific design,narrative_doc,supporting,medium,not_in_git_index,4442
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/research-program/tsit_literature_risk_notes.md,docs/research-program/tsit_literature_risk_notes.md,TSIT / target-specific design,narrative_doc,supporting,medium,not_in_git_index,1675
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/research-program/tsit_major_expansion_report.md,docs/research-program/tsit_major_expansion_report.md,TSIT / target-specific design,narrative_doc,supporting,medium,not_in_git_index,5002
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/research-program/tsit_no_go_candidates.md,docs/research-program/tsit_no_go_candidates.md,TSIT / target-specific design,no_go_doc,canonical,high,not_in_git_index,1426
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/research-program/tsit_overview.md,docs/research-program/tsit_overview.md,TSIT / target-specific design,narrative_doc,supporting,medium,not_in_git_index,1923
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/research-program/tsit_repo_positioning_report.md,docs/research-program/tsit_repo_positioning_report.md,TSIT / target-specific design,narrative_doc,supporting,medium,not_in_git_index,5470
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/research-program/tsit_theorem_candidates.md,docs/research-program/tsit_theorem_candidates.md,TSIT / target-specific design,theorem_doc,canonical,high,not_in_git_index,2853
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/research-program/tsit_validation_plan.md,docs/research-program/tsit_validation_plan.md,TSIT / target-specific design,narrative_doc,supporting,medium,not_in_git_index,1531
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/docs/research-program/tsit_validation_results.md,docs/research-program/tsit_validation_results.md,TSIT / target-specific design,narrative_doc,supporting,medium,not_in_git_index,945
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/scripts/tsit/run_tsit_expansion.py,scripts/tsit/run_tsit_expansion.py,TSIT / target-specific design,script,supporting,medium,not_in_git_index,48722
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/scripts/tsit/run_tsit_positioning_pass.py,scripts/tsit/run_tsit_positioning_pass.py,TSIT / target-specific design,script,supporting,medium,not_in_git_index,36604
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/Adjacent_Expansions_2026.docx,Adjacent_Expansions_2026.docx,optimizer engineering / SDS experiments,supporting,supporting,low,untracked_local,22765
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/CHANGELOG.md,CHANGELOG.md,optimizer engineering / SDS experiments,supporting,supporting,medium,tracked_clean,1455
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/Cross_System_Structural_Analysis_2026.docx,Cross_System_Structural_Analysis_2026.docx,optimizer engineering / SDS experiments,supporting,supporting,low,untracked_local,25275
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/DISCOVERIES.md,DISCOVERIES.md,optimizer engineering / SDS experiments,supporting,supporting,medium,tracked_clean,9307
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/ECOSYSTEM_ROLE.md,ECOSYSTEM_ROLE.md,optimizer engineering / SDS experiments,supporting,supporting,medium,tracked_clean,296
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/FINAL_REPORT.md,FINAL_REPORT.md,optimizer engineering / SDS experiments,canonical_report,canonical,high,untracked_local,8911
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/Meta_Theory_Extraction_Pass_2026.docx,Meta_Theory_Extraction_Pass_2026.docx,optimizer engineering / SDS experiments,supporting,supporting,low,untracked_local,37684
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/Meta_Theory_Interaction_Limits_2026.docx,Meta_Theory_Interaction_Limits_2026.docx,optimizer engineering / SDS experiments,supporting,supporting,low,untracked_local,33006
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/OCP_Lens_Investigation_2026.docx,OCP_Lens_Investigation_2026.docx,optimizer engineering / SDS experiments,supporting,supporting,low,untracked_local,29434
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/RDT_OCP_Bridge_2026.docx,RDT_OCP_Bridge_2026.docx,optimizer engineering / SDS experiments,supporting,supporting,low,untracked_local,27804
topological-adam,/Users/stevenreid/Documents/New project/repos/topological-adam/README.md,README.md,optimizer engineering / SDS experiments,canonical_report,canonical,high,tracked_clean,7181
